Date,Open,High,Low,Close,Adj Close,Volume
2024-06-24,81.94750213623047,90.1500015258789,81.45159912109375,81.90249633789062,81.90249633789062,178027
2024-06-25,81.50749969482422,81.78700256347656,80.92140197753906,81.68499755859375,81.68499755859375,149180
2024-06-26,81.8949966430664,82.5875015258789,81.54389953613281,81.95249938964844,81.95249938964844,248322
2024-06-27,82.02749633789062,82.35340118408203,81.75740051269531,82.00499725341797,82.00499725341797,325330
2024-06-28,82.49250030517578,82.99819946289062,81.95709991455078,82.50499725341797,82.50499725341797,2329339
2024-07-01,81.90249633789062,82.34030151367188,81.39939880371094,81.90499877929688,81.90499877929688,387398
2024-07-02,81.94249725341797,82.22229766845703,81.54499816894531,81.94249725341797,81.94249725341797,248657
2024-07-03,82.3125,82.59049987792969,81.80000305175781,82.03500366210938,82.03500366210938,217062
