Date,Open,High,Low,Close,Adj Close,Volume
2018-05-03,36.790000915527344,36.900001525878906,36.38999938964844,36.45000076293945,36.45000076293945,168392
2018-05-04,36.84000015258789,37.29999923706055,36.779998779296875,37.29999923706055,37.29999923706055,165955
2018-05-08,37.41999816894531,37.61000061035156,37.400001525878906,37.529998779296875,37.529998779296875,165126
2018-05-09,37.63999938964844,37.7400016784668,37.43000030517578,37.5,37.5,136338
2018-05-10,37.900001525878906,38.31999969482422,37.70000076293945,38.2599983215332,38.2599983215332,182185
2018-05-11,38.27000045776367,38.34000015258789,38.11000061035156,38.29999923706055,38.29999923706055,268765
2018-05-14,38.400001525878906,38.40999984741211,38.2400016784668,38.290000915527344,38.290000915527344,105948
2018-05-15,38.22999954223633,38.34000015258789,38.150001525878906,38.150001525878906,38.150001525878906,141557
2018-05-16,38.16999816894531,38.349998474121094,38.16999816894531,38.279998779296875,38.279998779296875,125037
2018-05-17,38.209999084472656,38.4900016784668,38.209999084472656,38.400001525878906,38.400001525878906,88176
2018-05-18,38.369998931884766,38.43000030517578,38.25,38.31999969482422,38.31999969482422,204814
2018-05-21,38.66999816894531,38.83000183105469,38.66999816894531,38.689998626708984,38.689998626708984,132833
2018-05-22,38.77000045776367,38.79999923706055,38.650001525878906,38.7599983215332,38.7599983215332,118001
2018-05-23,38.630001068115234,38.7400016784668,38.4900016784668,38.70000076293945,38.70000076293945,250986
2018-05-24,38.869998931884766,38.900001525878906,38.540000915527344,38.68000030517578,38.68000030517578,165534
2018-05-25,38.93000030517578,38.97999954223633,38.79999923706055,38.939998626708984,38.939998626708984,212492
2018-05-29,38.81999969482422,38.88999938964844,38.70000076293945,38.7599983215332,38.7599983215332,151528
2018-05-30,38.70000076293945,38.93000030517578,38.68000030517578,38.93000030517578,38.93000030517578,142615
2018-05-31,38.95000076293945,38.959999084472656,38.720001220703125,38.900001525878906,38.900001525878906,162321
2018-06-01,38.959999084472656,39.02000045776367,38.810001373291016,38.95000076293945,38.95000076293945,157665
2018-06-04,39.04999923706055,39.2400016784668,38.97999954223633,39.25,39.25,139371
2018-06-05,39.20000076293945,39.279998779296875,39.099998474121094,39.119998931884766,39.119998931884766,92055
2018-06-06,39.16999816894531,39.16999816894531,38.959999084472656,39.150001525878906,39.150001525878906,131097
2018-06-07,39.290000915527344,39.529998779296875,39.22999954223633,39.25,39.25,148395
2018-06-08,39.25,39.400001525878906,39.099998474121094,39.34000015258789,39.34000015258789,92772
2018-06-11,39.400001525878906,39.63999938964844,39.400001525878906,39.61000061035156,39.61000061035156,168611
2018-06-12,39.7599983215332,39.7599983215332,39.5099983215332,39.58000183105469,39.58000183105469,745997
2018-06-13,39.7599983215332,39.880001068115234,39.709999084472656,39.7400016784668,39.7400016784668,163685
2018-06-14,39.349998474121094,39.849998474121094,39.29999923706055,39.7400016784668,39.7400016784668,150545
2018-06-15,40.0099983215332,40.060001373291016,39.65999984741211,39.65999984741211,39.65999984741211,175306
2018-06-18,39.790000915527344,39.939998626708984,39.689998626708984,39.810001373291016,39.810001373291016,165874
2018-06-19,39.54999923706055,39.81999969482422,39.45000076293945,39.81999969482422,39.81999969482422,109917
2018-06-20,40.06999969482422,40.13999938964844,39.91999816894531,39.91999816894531,39.91999816894531,166514
2018-06-21,40.09000015258789,40.099998474121094,39.349998474121094,39.470001220703125,39.470001220703125,240297
2018-06-22,39.380001068115234,39.52000045776367,39.369998931884766,39.470001220703125,39.470001220703125,352286
2018-06-25,39.290000915527344,39.34000015258789,38.7599983215332,38.7599983215332,38.7599983215332,185373
2018-06-26,38.97999954223633,39.08000183105469,38.84000015258789,39.0099983215332,39.0099983215332,120242
2018-06-27,38.959999084472656,39.58000183105469,38.88999938964844,39.459999084472656,39.459999084472656,183687
2018-06-28,39.2400016784668,39.369998931884766,39.029998779296875,39.2599983215332,39.2599983215332,180635
2018-06-29,39.5,39.619998931884766,39.310001373291016,39.38999938964844,39.38999938964844,195251
2018-07-02,38.97999954223633,39.2599983215332,38.90999984741211,39.20000076293945,39.20000076293945,121815
2018-07-03,39.38999938964844,39.43000030517578,39.29999923706055,39.33000183105469,39.33000183105469,146154
2018-07-04,39.029998779296875,39.16999816894531,39.029998779296875,39.060001373291016,39.060001373291016,124820
2018-07-05,38.95000076293945,39.209999084472656,38.939998626708984,39.119998931884766,39.119998931884766,98473
2018-07-06,39.31999969482422,39.43000030517578,39.13999938964844,39.41999816894531,39.41999816894531,201119
2018-07-09,39.540000915527344,39.81999969482422,39.400001525878906,39.84000015258789,39.84000015258789,141245
2018-07-10,39.970001220703125,40.06999969482422,39.83000183105469,39.93000030517578,39.93000030517578,98119
2018-07-11,39.689998626708984,39.93000030517578,39.630001068115234,39.849998474121094,39.849998474121094,300621
2018-07-12,39.9900016784668,40.13999938964844,39.959999084472656,40.06999969482422,40.06999969482422,238164
2018-07-13,40.459999084472656,40.529998779296875,40.290000915527344,40.290000915527344,40.290000915527344,66962
2018-07-16,40.20000076293945,40.279998779296875,40.02000045776367,40.15999984741211,40.15999984741211,108555
2018-07-17,40.02000045776367,40.5,40.0,40.40999984741211,40.40999984741211,109873
2018-07-18,40.79999923706055,40.97999954223633,40.75,40.959999084472656,40.959999084472656,150967
2018-07-19,40.91999816894531,41.099998474121094,40.90999984741211,41.08000183105469,41.08000183105469,158413
2018-07-20,40.869998931884766,40.93000030517578,40.619998931884766,40.689998626708984,40.689998626708984,315000
2018-07-23,40.459999084472656,40.59000015258789,40.38999938964844,40.61000061035156,40.61000061035156,123580
2018-07-24,40.880001068115234,40.90999984741211,40.72999954223633,40.779998779296875,40.779998779296875,173890
2018-07-25,40.63999938964844,40.79999923706055,40.619998931884766,40.810001373291016,40.810001373291016,191893
2018-07-26,40.79999923706055,41.09000015258789,40.79999923706055,41.06999969482422,41.06999969482422,133690
2018-07-27,41.2400016784668,41.29999923706055,40.970001220703125,41.029998779296875,41.029998779296875,136535
2018-07-30,40.7400016784668,40.810001373291016,40.58000183105469,40.58000183105469,40.58000183105469,168578
2018-07-31,40.59000015258789,40.790000915527344,40.5,40.790000915527344,40.790000915527344,358378
2018-08-01,40.84000015258789,40.88999938964844,40.70000076293945,40.77000045776367,40.77000045776367,201798
2018-08-02,40.720001220703125,40.97999954223633,40.45000076293945,40.9900016784668,40.9900016784668,176410
2018-08-03,41.310001373291016,41.400001525878906,41.2599983215332,41.33000183105469,41.33000183105469,269960
2018-08-06,41.540000915527344,41.77000045776367,41.529998779296875,41.72999954223633,41.72999954223633,160355
2018-08-07,41.84000015258789,42.029998779296875,41.84000015258789,41.939998626708984,41.939998626708984,149095
2018-08-08,41.97999954223633,42.2599983215332,41.959999084472656,42.16999816894531,42.16999816894531,96312
2018-08-09,42.16999816894531,42.2599983215332,42.099998474121094,42.22999954223633,42.22999954223633,139024
2018-08-10,42.189998626708984,42.40999984741211,42.16999816894531,42.290000915527344,42.290000915527344,271443
2018-08-13,42.15999984741211,42.279998779296875,42.11000061035156,42.18000030517578,42.18000030517578,194464
2018-08-14,42.119998931884766,42.349998474121094,42.08000183105469,42.34000015258789,42.34000015258789,173756
2018-08-15,42.41999816894531,42.439998626708984,42.04999923706055,42.119998931884766,42.119998931884766,198713
2018-08-16,42.310001373291016,42.529998779296875,42.27000045776367,42.529998779296875,42.529998779296875,175492
2018-08-17,42.4900016784668,42.560001373291016,42.349998474121094,42.459999084472656,42.459999084472656,151302
2018-08-20,42.650001525878906,42.65999984741211,42.47999954223633,42.540000915527344,42.540000915527344,162980
2018-08-21,42.36000061035156,42.4900016784668,42.36000061035156,42.400001525878906,42.400001525878906,114937
2018-08-22,42.09000015258789,42.220001220703125,41.9900016784668,42.220001220703125,42.220001220703125,138539
2018-08-23,42.27000045776367,42.529998779296875,42.189998626708984,42.36000061035156,42.36000061035156,140939
2018-08-24,42.38999938964844,42.540000915527344,42.33000183105469,42.540000915527344,42.540000915527344,222013
2018-08-28,42.810001373291016,42.810001373291016,42.709999084472656,42.779998779296875,42.779998779296875,218021
2018-08-29,42.95000076293945,42.95000076293945,42.5099983215332,42.630001068115234,42.630001068115234,202014
2018-08-30,42.52000045776367,42.599998474121094,42.470001220703125,42.529998779296875,42.529998779296875,137748
2018-08-31,42.43000030517578,42.599998474121094,42.31999969482422,42.4900016784668,42.4900016784668,179839
2018-09-03,42.77000045776367,43.040000915527344,42.77000045776367,42.93000030517578,42.93000030517578,149089
2018-09-04,43.09000015258789,43.11000061035156,42.81999969482422,42.939998626708984,42.939998626708984,126534
2018-09-05,42.84000015258789,42.93000030517578,42.2400016784668,42.5099983215332,42.5099983215332,250848
2018-09-06,42.5,42.56999969482422,42.209999084472656,42.290000915527344,42.290000915527344,144000
2018-09-07,42.349998474121094,42.369998931884766,42.029998779296875,42.369998931884766,42.369998931884766,268479
2018-09-10,42.439998626708984,42.4900016784668,42.04999923706055,42.130001068115234,42.130001068115234,269051
2018-09-11,42.060001373291016,42.22999954223633,41.90999984741211,42.220001220703125,42.220001220703125,275416
2018-09-12,42.310001373291016,42.380001068115234,42.09000015258789,42.2599983215332,42.2599983215332,114791
2018-09-13,42.15999984741211,42.2400016784668,42.11000061035156,42.119998931884766,42.119998931884766,203112
2018-09-14,42.2400016784668,42.34000015258789,42.11000061035156,42.310001373291016,42.310001373291016,236858
2018-09-17,42.209999084472656,42.25,41.939998626708984,41.9900016784668,41.9900016784668,245210
2018-09-18,41.88999938964844,42.09000015258789,41.83000183105469,42.099998474121094,42.099998474121094,179685
2018-09-19,42.09000015258789,42.220001220703125,41.880001068115234,42.130001068115234,42.130001068115234,244239
2018-09-20,42.099998474121094,42.119998931884766,41.84000015258789,42.11000061035156,42.11000061035156,252876
2018-09-21,42.2400016784668,42.849998474121094,42.2400016784668,42.7599983215332,42.7599983215332,197883
2018-09-24,42.5099983215332,42.52000045776367,42.22999954223633,42.31999969482422,42.31999969482422,149770
2018-09-25,42.43000030517578,42.459999084472656,42.18000030517578,42.310001373291016,42.310001373291016,206969
2018-09-26,42.2400016784668,42.349998474121094,42.18000030517578,42.2599983215332,42.2599983215332,151781
2018-09-27,41.970001220703125,42.22999954223633,41.95000076293945,42.290000915527344,42.290000915527344,179951
2018-09-28,42.27000045776367,42.5,42.25,42.439998626708984,42.439998626708984,128551
2018-10-01,42.630001068115234,42.70000076293945,42.400001525878906,42.66999816894531,42.66999816894531,168216
2018-10-02,42.560001373291016,42.83000183105469,42.540000915527344,42.77000045776367,42.77000045776367,222750
2018-10-03,42.77000045776367,42.900001525878906,42.70000076293945,42.84000015258789,42.84000015258789,137014
2018-10-04,42.720001220703125,42.720001220703125,42.2400016784668,42.310001373291016,42.310001373291016,235424
2018-10-05,42.27000045776367,42.290000915527344,41.83000183105469,41.83000183105469,41.83000183105469,227290
2018-10-08,41.869998931884766,42.0,41.779998779296875,41.779998779296875,41.779998779296875,219204
2018-10-09,41.869998931884766,41.959999084472656,41.7599983215332,41.7599983215332,41.7599983215332,236906
2018-10-10,41.54999923706055,41.61000061035156,40.77000045776367,40.869998931884766,40.869998931884766,293405
2018-10-11,39.79999923706055,40.04999923706055,39.4900016784668,39.66999816894531,39.66999816894531,705187
2018-10-12,39.81999969482422,39.959999084472656,39.650001525878906,39.84000015258789,39.84000015258789,850371
2018-10-15,39.869998931884766,40.0099983215332,39.650001525878906,40.0099983215332,40.0099983215332,335156
2018-10-16,39.72999954223633,40.11000061035156,39.599998474121094,40.119998931884766,40.119998931884766,275337
2018-10-17,40.59000015258789,40.66999816894531,40.279998779296875,40.43000030517578,40.43000030517578,310786
2018-10-18,40.83000183105469,40.83000183105469,40.34000015258789,40.34000015258789,40.34000015258789,281892
2018-10-19,40.47999954223633,40.66999816894531,40.369998931884766,40.52000045776367,40.52000045776367,211635
2018-10-22,40.2400016784668,40.630001068115234,40.22999954223633,40.439998626708984,40.439998626708984,236052
2018-10-23,39.849998474121094,39.900001525878906,39.38999938964844,39.619998931884766,39.619998931884766,383635
2018-10-24,39.959999084472656,40.38999938964844,39.81999969482422,39.83000183105469,39.83000183105469,306142
2018-10-25,39.2599983215332,40.0,39.2400016784668,39.9900016784668,39.9900016784668,258837
2018-10-26,39.630001068115234,39.630001068115234,38.97999954223633,39.43000030517578,39.43000030517578,390107
2018-10-29,39.47999954223633,40.06999969482422,39.45000076293945,39.65999984741211,39.65999984741211,380108
2018-10-30,39.5099983215332,39.779998779296875,39.20000076293945,39.630001068115234,39.630001068115234,375151
2018-10-31,40.27000045776367,40.59000015258789,40.189998626708984,40.41999816894531,40.41999816894531,362053
2018-11-01,39.970001220703125,40.220001220703125,39.81999969482422,39.9900016784668,39.9900016784668,497566
2018-11-02,40.290000915527344,40.310001373291016,39.7400016784668,39.7400016784668,39.7400016784668,462762
2018-11-05,39.689998626708984,39.939998626708984,39.630001068115234,39.790000915527344,39.790000915527344,346038
2018-11-06,39.83000183105469,39.959999084472656,39.68000030517578,39.84000015258789,39.84000015258789,191579
2018-11-07,39.95000076293945,40.349998474121094,39.95000076293945,40.310001373291016,40.310001373291016,277848
2018-11-08,40.70000076293945,40.790000915527344,40.54999923706055,40.709999084472656,40.709999084472656,251320
2018-11-09,40.849998474121094,40.88999938964844,40.560001373291016,40.689998626708984,40.689998626708984,135816
2018-11-12,41.189998626708984,41.189998626708984,40.459999084472656,40.439998626708984,40.439998626708984,249943
2018-11-13,40.43000030517578,40.4900016784668,39.9900016784668,40.11000061035156,40.11000061035156,355302
2018-11-14,39.849998474121094,40.27000045776367,39.599998474121094,39.599998474121094,39.599998474121094,241926
2018-11-15,39.720001220703125,40.290000915527344,39.720001220703125,40.290000915527344,40.290000915527344,362809
2018-11-16,40.52000045776367,40.529998779296875,40.099998474121094,40.400001525878906,40.400001525878906,236173
2018-11-19,40.4900016784668,40.56999969482422,39.97999954223633,40.0,40.0,107751
2018-11-20,39.689998626708984,39.70000076293945,39.11000061035156,39.33000183105469,39.33000183105469,230858
2018-11-21,39.439998626708984,39.7400016784668,39.34000015258789,39.65999984741211,39.65999984741211,161595
2018-11-22,39.43000030517578,39.43000030517578,38.83000183105469,38.86000061035156,38.86000061035156,187609
2018-11-23,39.029998779296875,39.290000915527344,38.970001220703125,39.279998779296875,39.279998779296875,141743
2018-11-26,39.34000015258789,39.59000015258789,39.310001373291016,39.47999954223633,39.47999954223633,178429
2018-11-27,39.779998779296875,39.939998626708984,39.599998474121094,39.88999938964844,39.88999938964844,227993
2018-11-28,40.11000061035156,40.16999816894531,39.9900016784668,40.16999816894531,40.16999816894531,93260
2018-11-29,40.59000015258789,40.779998779296875,40.58000183105469,40.65999984741211,40.65999984741211,156058
2018-11-30,40.810001373291016,40.97999954223633,40.650001525878906,40.77000045776367,40.77000045776367,152782
2018-12-03,41.72999954223633,42.0,41.4900016784668,41.5099983215332,41.5099983215332,233451
2018-12-04,41.5099983215332,41.52000045776367,41.20000076293945,41.369998931884766,41.369998931884766,122872
2018-12-05,40.63999938964844,40.66999816894531,40.41999816894531,40.41999816894531,40.41999816894531,135816
2018-12-06,40.16999816894531,40.16999816894531,39.060001373291016,39.2400016784668,39.2400016784668,300169
2018-12-07,39.83000183105469,40.33000183105469,39.630001068115234,39.650001525878906,39.650001525878906,163589
2018-12-10,39.279998779296875,39.79999923706055,39.2599983215332,39.31999969482422,39.31999969482422,297666
2018-12-11,39.880001068115234,40.470001220703125,39.77000045776367,40.2599983215332,40.2599983215332,148853
2018-12-12,40.310001373291016,40.439998626708984,40.11000061035156,40.189998626708984,40.189998626708984,136362
2018-12-13,40.119998931884766,40.209999084472656,39.849998474121094,39.959999084472656,39.959999084472656,134255
2018-12-14,39.56999969482422,39.95000076293945,39.56999969482422,39.72999954223633,39.72999954223633,162720
2018-12-17,39.380001068115234,39.400001525878906,38.77000045776367,39.18000030517578,39.18000030517578,203714
2018-12-18,38.5099983215332,38.68000030517578,38.38999938964844,38.5099983215332,38.5099983215332,216810
2018-12-19,38.33000183105469,38.689998626708984,38.31999969482422,38.56999969482422,38.56999969482422,202276
2018-12-20,37.470001220703125,37.84000015258789,37.38999938964844,37.38999938964844,37.38999938964844,338318
2018-12-21,37.29999923706055,37.720001220703125,37.0,37.2400016784668,37.2400016784668,377170
2018-12-24,36.599998474121094,36.599998474121094,36.06999969482422,36.119998931884766,36.119998931884766,319231
2018-12-27,36.970001220703125,36.97999954223633,36.25,36.54999923706055,36.54999923706055,207248
2018-12-28,37.31999969482422,37.66999816894531,37.0,37.20000076293945,37.20000076293945,172524
2018-12-31,37.369998931884766,37.369998931884766,37.220001220703125,37.220001220703125,37.220001220703125,59880
2019-01-02,37.0,37.83000183105469,36.619998931884766,37.68000030517578,37.68000030517578,157376
2019-01-03,37.40999984741211,37.529998779296875,36.880001068115234,37.040000915527344,37.040000915527344,403071
2019-01-04,37.09000015258789,37.619998931884766,36.97999954223633,37.5099983215332,37.5099983215332,195799
2019-01-07,37.779998779296875,37.91999816894531,37.5,37.91999816894531,37.91999816894531,294684
2019-01-08,37.970001220703125,38.40999984741211,37.970001220703125,38.08000183105469,38.08000183105469,325640
2019-01-09,38.38999938964844,38.5099983215332,38.27000045776367,38.470001220703125,38.470001220703125,288917
2019-01-10,38.189998626708984,38.400001525878906,38.06999969482422,38.380001068115234,38.380001068115234,179475
2019-01-11,38.59000015258789,38.72999954223633,38.2400016784668,38.29999923706055,38.29999923706055,131161
2019-01-14,38.02000045776367,38.13999938964844,37.91999816894531,38.02000045776367,38.02000045776367,179112
2019-01-15,38.209999084472656,38.66999816894531,38.099998474121094,38.65999984741211,38.65999984741211,5719588
2019-01-16,38.58000183105469,38.689998626708984,38.459999084472656,38.689998626708984,38.689998626708984,179346
2019-01-17,38.380001068115234,38.529998779296875,38.2599983215332,38.470001220703125,38.470001220703125,131865
2019-01-18,38.65999984741211,39.2400016784668,38.65999984741211,39.25,39.25,284016
2019-01-21,39.29999923706055,39.4900016784668,39.11000061035156,39.150001525878906,39.150001525878906,147398
2019-01-22,39.119998931884766,39.15999984741211,38.689998626708984,38.7599983215332,38.7599983215332,248818
2019-01-23,38.52000045776367,38.61000061035156,38.15999984741211,38.220001220703125,38.220001220703125,143588
2019-01-24,38.380001068115234,38.56999969482422,38.290000915527344,38.400001525878906,38.400001525878906,160009
2019-01-25,38.380001068115234,38.61000061035156,38.36000061035156,38.40999984741211,38.40999984741211,138534
2019-01-28,38.290000915527344,38.31999969482422,37.93000030517578,37.959999084472656,37.959999084472656,162755
2019-01-29,38.08000183105469,38.18000030517578,38.0,38.08000183105469,38.08000183105469,160595
2019-01-30,38.36000061035156,38.647499084472656,38.275001525878906,38.63750076293945,38.63750076293945,172781
2019-01-31,38.82749938964844,39.03499984741211,38.790000915527344,39.01124954223633,39.01124954223633,130420
2019-02-01,39.23249816894531,39.4474983215332,39.19499969482422,39.3125,39.3125,194126
2019-02-04,39.2400016784668,39.40250015258789,39.182498931884766,39.41875076293945,39.41875076293945,167797
2019-02-05,39.595001220703125,40.17499923706055,39.595001220703125,40.092498779296875,40.092498779296875,209346
2019-02-06,40.057498931884766,40.092498779296875,39.915000915527344,40.0625,40.0625,162810
2019-02-07,40.04750061035156,40.1150016784668,39.41749954223633,39.41749954223633,39.41749954223633,173806
2019-02-08,39.532501220703125,39.654998779296875,39.377498626708984,39.415000915527344,39.415000915527344,139314
2019-02-11,39.82749938964844,40.11000061035156,39.79999923706055,40.008750915527344,40.008750915527344,206543
2019-02-12,40.22999954223633,40.4375,40.19499969482422,40.415000915527344,40.415000915527344,223739
2019-02-13,40.53499984741211,40.720001220703125,40.380001068115234,40.633750915527344,40.633750915527344,234808
2019-02-14,40.807498931884766,40.95750045776367,40.584999084472656,40.71500015258789,40.71500015258789,194861
2019-02-15,40.53499984741211,41.099998474121094,40.52000045776367,40.9375,40.9375,200931
2019-02-18,40.907501220703125,40.9474983215332,40.77750015258789,40.821250915527344,40.821250915527344,121098
2019-02-19,40.86000061035156,40.86000061035156,40.4375,40.47249984741211,40.47249984741211,233849
2019-02-20,40.462501525878906,40.60499954223633,40.4375,40.477500915527344,40.477500915527344,152061
2019-02-21,40.70500183105469,40.70500183105469,40.337501525878906,40.401248931884766,40.401248931884766,173294
2019-02-22,40.51750183105469,40.83250045776367,40.494998931884766,40.6349983215332,40.6349983215332,160953
2019-02-25,40.712501525878906,40.95500183105469,40.647499084472656,40.904998779296875,40.904998779296875,169104
2019-02-26,40.34749984741211,40.467498779296875,40.05500030517578,40.13999938964844,40.13999938964844,164419
2019-02-27,39.959999084472656,39.962501525878906,39.627498626708984,39.803749084472656,39.803749084472656,137709
2019-02-28,39.83000183105469,40.01250076293945,39.810001373291016,39.94499969482422,39.94499969482422,139991
2019-03-01,40.15250015258789,40.29999923706055,40.060001373291016,40.165000915527344,40.165000915527344,171033
2019-03-04,40.4375,40.63249969482422,40.3650016784668,40.346248626708984,40.346248626708984,200574
2019-03-05,40.36000061035156,40.53499984741211,40.29999923706055,40.44499969482422,40.44499969482422,197663
2019-03-06,40.334999084472656,40.40250015258789,40.14500045776367,40.244998931884766,40.244998931884766,146291
2019-03-07,39.95000076293945,40.255001068115234,39.845001220703125,39.98249816894531,39.98249816894531,201919
2019-03-08,39.79499816894531,39.935001373291016,39.67499923706055,39.875,39.875,212281
2019-03-11,40.23500061035156,40.35499954223633,40.09000015258789,40.283748626708984,40.283748626708984,281421
2019-03-12,40.185001373291016,40.665000915527344,40.10499954223633,40.65999984741211,40.65999984741211,394741
2019-03-13,40.400001525878906,40.657501220703125,40.39500045776367,40.537498474121094,40.537498474121094,232854
2019-03-14,40.32749938964844,40.567501068115234,40.22249984741211,40.311248779296875,40.311248779296875,341492
2019-03-15,40.529998779296875,40.529998779296875,40.369998931884766,40.493751525878906,40.493751525878906,222741
2019-03-18,40.48500061035156,40.78499984741211,40.470001220703125,40.654998779296875,40.654998779296875,223825
2019-03-19,40.709999084472656,40.939998626708984,40.709999084472656,40.87874984741211,40.87874984741211,593210
2019-03-20,40.752498626708984,40.98749923706055,40.5724983215332,40.5724983215332,40.5724983215332,337280
2019-03-21,40.70750045776367,41.61750030517578,40.69499969482422,41.596248626708984,41.596248626708984,278361
2019-03-22,41.38249969482422,41.442501068115234,40.43000030517578,40.54999923706055,40.54999923706055,262452
2019-03-25,40.349998474121094,40.557498931884766,40.13999938964844,40.41999816894531,40.41999816894531,398885
2019-03-26,40.529998779296875,40.709999084472656,40.459999084472656,40.567501068115234,40.567501068115234,350986
2019-03-27,40.79750061035156,40.80500030517578,40.18000030517578,40.29499816894531,40.29499816894531,255461
2019-03-28,40.337501525878906,40.83000183105469,40.314998626708984,40.66875076293945,40.66875076293945,350867
2019-03-29,41.099998474121094,41.25,40.8025016784668,41.16374969482422,41.16374969482422,197509
2019-04-01,41.3849983215332,41.47999954223633,41.247501373291016,41.282501220703125,41.282501220703125,242539
2019-04-02,41.6150016784668,41.747501373291016,41.55500030517578,41.692501068115234,41.692501068115234,254761
2019-04-03,41.38249969482422,41.61000061035156,41.36750030517578,41.61000061035156,41.61000061035156,348839
2019-04-04,41.3224983215332,41.7599983215332,41.31999969482422,41.67499923706055,41.67499923706055,339845
2019-04-05,41.790000915527344,42.150001525878906,41.75,42.102500915527344,42.102500915527344,270207
2019-04-08,41.97249984741211,42.029998779296875,41.904998779296875,42.029998779296875,42.029998779296875,205785
2019-04-09,41.93000030517578,42.01250076293945,41.79999923706055,41.907501220703125,41.907501220703125,274621
2019-04-10,41.81999969482422,41.897499084472656,41.73500061035156,41.79750061035156,41.79750061035156,345515
2019-04-11,41.91749954223633,41.9900016784668,41.81999969482422,41.95624923706055,41.95624923706055,179170
2019-04-12,42.0,42.125,41.967498779296875,41.997501373291016,41.997501373291016,228040
2019-04-15,42.15999984741211,42.15999984741211,41.9474983215332,42.02000045776367,42.02000045776367,228067
2019-04-16,42.189998626708984,42.36249923706055,42.17250061035156,42.307498931884766,42.307498931884766,266468
2019-04-17,42.310001373291016,42.47249984741211,42.22999954223633,42.23249816894531,42.23249816894531,304935
2019-04-18,42.09000015258789,42.39250183105469,42.08000183105469,42.276248931884766,42.276248931884766,235448
2019-04-23,42.52000045776367,42.977500915527344,42.400001525878906,42.977500915527344,42.977500915527344,289471
